dataset,iteration,algorithm,profiling_mode,active_supernodes,group_count,sum_group_sizes,candidate_proxy_pairs_examined,candidate_pairs_after_topk,candidate_pairs_submitted_for_scoring,candidate_pairs_scored,exact_gain_calls,exact_gain_positive_count,above_threshold_count,matching_selected_count,actual_merge_count,prepare_original_edges_scanned,prepare_aggregated_nnz,exact_gain_input_nnz,update_partition_nodes_touched,divide_ms,prepare_ms,candidate_discovery_task_sum_ms,exact_gain_ms,matching_ms,update_ms
email_enron,20,legacy_beam,rounds,16114,7154,16114,841669,45835,45835,45835,45835,6527,6213,157,157,336777,222495,3113758,1084,4.178918,31.788992,49.105913,16.409969,0.078996,0.033793
email_enron,1,legacy_beam,rounds,36692,12390,36692,1274923,176085,176085,176085,176085,174793,47492,1590,1590,354822,354817,4577717,3180,7.647146,124.026227,177.869867,46.504699,1.390421,0.167139
email_enron,2,legacy_beam,rounds,35102,12571,35102,1036408,149671,149671,149671,149671,144919,51979,5415,5415,352084,347862,4382610,11305,7.202665,88.417146,138.070098,43.067383,1.747988,0.650308
email_enron,3,legacy_beam,rounds,29687,11600,29687,842715,120356,120356,120356,120356,93118,47866,3823,3823,342643,306502,3703144,9819,6.871616,76.364434,116.896815,43.967198,1.101599,0.508426
email_enron,4,legacy_beam,rounds,25864,11387,25864,723667,92501,92501,92501,92501,55454,27503,1894,1894,339378,285681,3430157,4955,6.186405,46.384969,93.002431,31.676929,0.523435,0.259088
email_enron,5,legacy_beam,rounds,23970,10972,23970,745872,78430,78430,78430,78430,36623,18276,1510,1510,325780,261885,3094132,4359,6.405405,56.877366,82.150390,25.790313,0.411738,0.224473
email_enron,6,legacy_beam,rounds,22460,9361,22460,780731,84785,84785,84785,84785,37729,25009,1188,1188,342519,265345,3304838,3747,6.428588,55.435909,83.303469,35.647264,0.524300,0.176801
email_enron,7,legacy_beam,rounds,21272,9524,21272,565770,65266,65266,65266,65266,24111,17232,840,840,339261,255186,3142900,2782,5.689477,30.157971,60.820435,24.754696,0.248596,0.130540
email_enron,8,legacy_beam,rounds,20432,9389,20432,693215,61327,61327,61327,61327,16870,11196,728,728,338360,248602,3391506,2581,4.853113,40.250384,62.996573,23.285477,0.183088,0.108958
email_enron,9,legacy_beam,rounds,19704,9060,19704,628107,56203,56203,56203,56203,12693,9190,643,643,338863,243685,3168189,2530,4.761101,26.248879,53.432927,23.022343,0.150613,0.094217
email_enron,10,legacy_beam,rounds,19061,8268,19061,896712,62831,62831,62831,62831,17294,14747,529,529,339110,240369,3248388,2376,4.870255,53.844007,72.603164,23.444904,0.237088,0.084417
email_enron,11,legacy_beam,rounds,18532,7938,18532,665151,58986,58986,58986,58986,15819,14054,485,485,340242,237732,3046610,2380,4.578600,33.438123,56.438621,24.387078,0.192596,0.076517
email_enron,12,legacy_beam,rounds,18047,7935,18047,723307,52867,52867,52867,52867,14082,12695,372,372,337620,233611,2953750,1817,4.660292,44.665766,71.606286,21.671270,0.232465,0.054468
email_enron,13,legacy_beam,rounds,17675,7710,17675,552474,52502,52502,52502,52502,12115,11008,324,324,337705,232120,2997869,1542,6.842231,26.958117,51.387014,28.274425,0.150044,0.049597
email_enron,14,legacy_beam,rounds,17351,7678,17351,611025,52750,52750,52750,52750,11190,10233,263,263,336513,229589,2894509,1396,4.905441,31.591841,52.719092,22.968504,0.135768,0.045414
email_enron,15,legacy_beam,rounds,17088,7858,17088,395087,40033,40033,40033,40033,6509,5923,238,238,337059,228373,2448950,1327,5.916280,19.233683,43.230872,22.965585,0.097909,0.039773
email_enron,16,legacy_beam,rounds,16850,7606,16850,540214,44216,44216,44216,44216,8648,7972,185,185,337155,227238,2671913,1087,4.496045,27.722520,48.416096,21.573149,0.101077,0.030603
email_enron,17,legacy_beam,rounds,16665,7263,16665,610398,46526,46526,46526,46526,9651,9183,231,231,338215,226757,2917073,1398,4.173442,29.664943,52.133233,21.001833,0.115771,0.038312
email_enron,18,legacy_beam,rounds,16434,7171,16434,653389,48468,48468,48468,48468,9294,8841,174,174,336555,224162,3035436,1174,4.576135,34.956826,55.763554,23.434979,0.153018,0.033525
email_enron,19,legacy_beam,rounds,16260,7877,16260,555453,34758,34758,34758,34758,3596,3278,146,146,327992,217780,2639088,950,5.053959,22.635789,41.932008,22.040475,0.047496,0.025162
email_enron,20,legacy_beam,rounds,16114,7154,16114,841669,45835,45835,45835,45835,6527,6213,157,157,336777,222495,3113758,1084,4.124110,34.817485,51.381488,21.863367,0.079802,0.032456
