dataset,iteration,algorithm,profiling_mode,active_supernodes,group_count,sum_group_sizes,candidate_proxy_pairs_examined,candidate_pairs_after_topk,candidate_pairs_submitted_for_scoring,candidate_pairs_scored,exact_gain_calls,exact_gain_positive_count,above_threshold_count,matching_selected_count,actual_merge_count,prepare_original_edges_scanned,prepare_aggregated_nnz,exact_gain_input_nnz,update_partition_nodes_touched,divide_ms,prepare_ms,candidate_discovery_task_sum_ms,exact_gain_ms,matching_ms,update_ms
email_enron,2,legacy_beam,rounds,35102,12571,35102,1036408,149671,149671,149671,149671,144919,51979,5415,5415,352084,347862,4382610,11305,7.082831,90.607698,136.971345,52.779131,1.682207,0.619702
email_enron,3,legacy_beam,rounds,29687,11600,29687,842715,120356,120356,120356,120356,93118,47866,3823,3823,342643,306502,3703144,9819,8.370529,74.027190,110.848623,37.678921,1.070810,0.500429
email_enron,4,legacy_beam,rounds,25864,11387,25864,723667,92501,92501,92501,92501,55454,27503,1894,1894,339378,285681,3430157,4955,7.556066,45.916048,91.954715,34.114084,0.499373,0.267477
email_enron,5,legacy_beam,rounds,23970,10972,23970,745872,78430,78430,78430,78430,36623,18276,1510,1510,325780,261885,3094132,4359,5.626369,60.037483,85.024582,27.620586,0.398233,0.215830
email_enron,6,legacy_beam,rounds,22460,9361,22460,780731,84785,84785,84785,84785,37729,25009,1188,1188,342519,265345,3304838,3747,5.243352,56.028472,86.181797,36.427157,0.486173,0.165317
email_enron,7,legacy_beam,rounds,21272,9524,21272,565770,65266,65266,65266,65266,24111,17232,840,840,339261,255186,3142900,2782,7.598205,28.543922,58.438697,39.812637,0.242320,0.119336
email_enron,8,legacy_beam,rounds,20432,9389,20432,693215,61327,61327,61327,61327,16870,11196,728,728,338360,248602,3391506,2581,5.475756,42.950846,67.326692,29.406821,0.202081,0.097332
email_enron,9,legacy_beam,rounds,19704,9060,19704,628107,56203,56203,56203,56203,12693,9190,643,643,338863,243685,3168189,2530,5.407068,28.449082,59.867996,25.656209,0.144842,0.099245
email_enron,10,legacy_beam,rounds,19061,8268,19061,896712,62831,62831,62831,62831,17294,14747,529,529,339110,240369,3248388,2376,4.811575,56.440171,74.374231,24.298698,0.212229,0.080823
email_enron,11,legacy_beam,rounds,18532,7938,18532,665151,58986,58986,58986,58986,15819,14054,485,485,340242,237732,3046610,2380,4.909388,32.288555,56.202781,27.102766,0.198626,0.074172
email_enron,12,legacy_beam,rounds,18047,7935,18047,723307,52867,52867,52867,52867,14082,12695,372,372,337620,233611,2953750,1817,4.607855,37.075401,61.051407,24.982864,0.245898,0.059454
email_enron,13,legacy_beam,rounds,17675,7710,17675,552474,52502,52502,52502,52502,12115,11008,324,324,337705,232120,2997869,1542,5.307773,29.128982,52.241368,22.229560,0.169762,0.053226
email_enron,14,legacy_beam,rounds,17351,7678,17351,611025,52750,52750,52750,52750,11190,10233,263,263,336513,229589,2894509,1396,4.477841,32.939214,55.088598,22.621835,0.138782,0.041515
email_enron,15,legacy_beam,rounds,17088,7858,17088,395087,40033,40033,40033,40033,6509,5923,238,238,337059,228373,2448950,1327,4.541220,18.965698,43.939833,28.838528,0.083435,0.038194
email_enron,16,legacy_beam,rounds,16850,7606,16850,540214,44216,44216,44216,44216,8648,7972,185,185,337155,227238,2671913,1087,4.310489,30.238281,54.249248,22.385382,0.099861,0.034694
email_enron,17,legacy_beam,rounds,16665,7263,16665,610398,46526,46526,46526,46526,9651,9183,231,231,338215,226757,2917073,1398,4.258110,31.836288,51.718520,24.997328,0.157825,0.039291
email_enron,18,legacy_beam,rounds,16434,7171,16434,653389,48468,48468,48468,48468,9294,8841,174,174,336555,224162,3035436,1174,4.447354,30.914854,52.661480,22.583033,0.110628,0.030673
email_enron,19,legacy_beam,rounds,16260,7877,16260,555453,34758,34758,34758,34758,3596,3278,146,146,327992,217780,2639088,950,5.141903,21.937619,41.945210,23.051987,0.045109,0.023921
email_enron,20,legacy_beam,rounds,16114,7154,16114,841669,45835,45835,45835,45835,6527,6213,157,157,336777,222495,3113758,1084,4.139649,33.717649,52.411889,25.196569,0.086345,0.030485
